,SARS,MERS,Influenza,Ebola
NASP,,0.050836724867551614,,
PADI2,,0.03370677402013975,,
ARNTL,,0.016615079641093412,0.028866645140458513,
ITGAX,,0.016615079641093412,,
DERA,,0.050836724867551614,,
MAL2,,0.06797859163084949,0.02934452696157572,0.18673392559554933
GMNN,,0.016615079641093412,,
PKP3,,0.050836724867551614,0.02997093961898612,
SLC4A2,,0.050836724867551614,,0.14265872426615325
TRAIP,,0.03370677402013975,0.02937681627381337,
BARD1,,0.016615079641093412,,0.034937466014138115
KNTC1,,0.016615079641093412,,0.03495445894507884
GALE,,0.016615079641093412,,
ZDHHC1,,0.06784449664499347,,
PPP2R2C,,0.016615079641093412,,
ST5,,0.050836724867551614,,0.07002826031013165
NSL1,,0.03370677402013975,,0.03553221859706362
SLC16A9,,0.03370677402013975,,
TRIM59,,0.016615079641093412,0.029079754601226998,
POLA1,,0.016615079641093412,,
GRAMD1B,,0.03370677402013975,,
SKAP1,,0.03370677402013975,,
SNTA1,,0.050836724867551614,,
H2AFX,,0.016615079641093412,,0.07078606821702393
PANX1,,0.050836724867551614,,
EZH2,,0.03370677402013975,,
WWTR1,,0.03370677402013975,0.207312487939733,0.06981502567625594
KLRG1,,0.016615079641093412,,
RAB3IL1,,0.03370677402013975,,0.0703414067939619
DNAJC15,,0.03370677402013975,,
ADRA1B,,0.06796654633407676,,
NDST1,,0.06777000350540634,,0.035540715062533985
RNASEH2B,,0.050836724867551614,,
NUBP1,,0.06797859163084949,,
EME1,,0.03370677402013975,,0.0691618873264589
CTNND1,,0.050836724867551614,0.18634419101876648,0.034504146275149535
CHTF18,,0.03370677402013975,0.02997093961898612,
AK2,,0.016615079641093412,0.059196445512617796,
SLC17A5,,0.01646437597087941,0.029577010009686797,
TMPRSS2,,0.03334822877955349,,0.07056317708364687
FBLN5,,0.0501856940762777,,0.03495445894507884
ST6GALNAC2,,0.05033546849086076,0.05990399279458528,
CAPZA1,,0.03334822877955349,0.029531804972554084,0.10498748456395039
PCP4L1,,0.05033546849086076,,0.035659665579119086
SSPN,,0.01646437597087941,0.059464376265437484,0.03447016041326808
ALOX5,,0.03334822877955349,0.06005203857788168,0.03441918162044589
MATN4,,0.05033546849086076,0.09013371194303166,
HPCA,,0.03334822877955349,0.0293186955117856,0.07040603950085178
SPATA5,,0.01646437597087941,,
RTN2,,0.03334822877955349,,0.03433421696574225
SGCB,,0.03334822877955349,,
TWSG1,,0.03322617094487594,0.11844580298269905,0.034937466014138115
SCRN1,,0.01645568152836707,,0.1057544767656913
PCCB,,0.01645568152836707,0.09146969440714428,
IRAK1BP1,,0.01645568152836707,,
FASN,,0.03322540311203641,0.2876460621717759,0.1727435091851672
SDF4,,0.01645568152836707,,0.10539182689715677
TSPYL4,,0.03322617094487594,,0.03484400489396411
TCAP,,0.01645568152836707,0.5969685266770705,0.03541326808047852
CTTNBP2,,0.01645568152836707,0.08910778757069603,
PURA,,0.01645568152836707,0.02988698740716823,0.034504146275149535
PAPOLA,,0.01645568152836707,,0.07171517709518449
ANXA1,,0.03322540311203641,,0.1461854221019749
TRIM8,,0.016681737033688068,,0.0353452963567156
TMEM126A,,0.016681737033688068,,0.10773888684800616
RPH3AL,,0.016681737033688068,,
GOLPH3,,0.016681737033688068,0.05895402601120464,
RYK,,0.016681737033688068,,0.03447016041326808
TMED2,,0.016681737033688068,,
SEC61G,,0.03355425626182649,,
PTRH1,,0.016681737033688068,,0.10773888684800616
NGFRAP1,,0.03355425626182649,,
USMG5,,0.016681737033688068,,
THYN1,,0.05055310379030108,,
CFTR,,0.016681737033688068,0.08796405999647192,
ADA,,0.03355425626182649,,
OAF,,0.03355425626182649,,0.10654676991570014
COX7B,,0.016681737033688068,,0.06964145950340009
RALBP1,,0.05055310379030108,,0.035056416530723215
PARVA,,0.016681737033688068,0.02937681627381337,0.035107395323545405
LRRC58,,0.016681737033688068,0.029531804972554084,
CALM1,,0.03355425626182649,0.11819974781523072,0.03495445894507884
TBCA,,0.016681737033688068,,
SLC16A7,,0.03355425626182649,,0.034504146275149535
ZBED4,,0.016681737033688068,,
DBR1,,0.03355425626182649,,
GGCX,,0.05055310379030108,0.3203636262422642,
CCDC112,,0.016681737033688068,,
DAPK1,,0.016681737033688068,,0.10562970967033977
ETV4,,0.03355425626182649,,
DYNLL2,,0.05055310379030108,,
ARL15,,0.016499153740928797,,
LSM14A,,0.016499153740928797,,
TMTC2,,0.033257454385835224,,
IGFBP2,,0.016499153740928797,0.029163706813044886,
PAQR7,,0.016499153740928797,,
BANK1,,0.033253308190675096,,
EPHB3,,0.016499153740928797,,
GIT2,,0.016499153740928797,0.029841782370035517,
COX17,,0.016499153740928797,,
LRRC23,,0.016499153740928797,,
CHD3,,0.033257454385835224,,
CYTB,,0.016499153740928797,0.0289505973522764,
EEF1E1,,0.016519440773457607,,
COL4A5,,0.016519440773457607,0.0903733182075862,
NOL12,,0.016519440773457607,,
SNX25,,0.016519440773457607,,
IFT80,,0.016519440773457607,0.028995802389409107,
MSLN,,0.03337289547338193,,
RAB27B,,0.016519440773457607,,
HIST1H2BC,,0.016519440773457607,,
PPAN,,0.016519440773457607,,
MAPRE2,,0.03337289547338193,,
DNALI1,,0.016519440773457607,,
RAVER2,,0.016519440773457607,,
ODF2,,0.03337289547338193,,
GRWD1,,0.016519440773457607,,0.033994358346927676
BCL7A,,0.016519440773457607,,0.07171517709518449
S100A11,,0.016519440773457607,,0.035056416530723215
GNL3,,0.03337289547338193,,
RARG,,0.03337289547338193,,
RNF43,,0.016519440773457607,0.05983912408939622,
DIS3,,0.03337289547338193,,
IDS,,0.016519440773457607,0.029648046496609622,0.035107395323545405
TCEAL1,,0.016519440773457607,0.029144333225702295,
PTPRF,,0.016519440773457607,0.3206164129382431,0.14340555760734972
TIMM10,,0.016519440773457607,,
LSM3,,0.016519440773457607,,
GJB3,,0.03337289547338193,0.05848907101096616,
MAP4K2,,0.016519440773457607,,
WWP1,,0.016519440773457607,,
RIN1,,0.016519440773457607,,
DNMT3A,,0.03337289547338193,0.029841782370035517,0.07056868724529414
MCOLN2,,0.016519440773457607,,
PUS7,,0.016519440773457607,,
SLC26A9,,0.03337289547338193,0.029841782370035517,
CHPT1,,0.016519440773457607,,
DPH5,,0.016519440773457607,,
MTHFD1L,,0.016519440773457607,0.12048174986798929,
PLEKHA8,,0.016568709281027567,,
SRPX2,,0.016568709281027567,,
MTDH,,0.016568709281027567,,
IMPDH1,,0.016568709281027567,,
TTYH3,,0.016568709281027567,,0.06962693556380914
PPP1R2,,0.016568709281027567,,
ADCY7,,0.016568709281027567,0.18634419101876648,
CLCN5,,0.016568709281027567,0.02934452696157572,
FBXO15,,0.016568709281027567,,
RBP4,,0.016568709281027567,,
CGREF1,,0.016568709281027567,,0.035659665579119086
KLF13,,0.016568709281027567,0.029577010009686797,
WFIKKN1,,0.016568709281027567,,
CREBZF,,0.016568709281027567,0.05939043817880671,0.035285821098423056
NUP210,,0.016568709281027567,0.0884851739844528,
PPP1R7,,0.016568709281027567,,
ELAVL1,,0.016568709281027567,,
FGFR4,,0.016568709281027567,0.028866645140458513,0.14236151684431497
DICER1,,0.016568709281027567,,
EPS15L1,,0.016568709281027567,0.08919425009382063,
TIAL1,,0.016568709281027567,0.08823267620191066,0.06933534376636588
SNAP29,,0.016568709281027567,,
RWDD1,,0.016568709281027567,,
SIN3B,,0.016568709281027567,,
LRRFIP2,,0.016568709281027567,,
HTATIP2,,0.016568709281027567,,
FSTL1,,0.016568709281027567,0.029428479173393612,0.07055519793064949
PHOX2A,,0.016568709281027567,,
STEAP2,,0.016568709281027567,0.05975838416482671,0.14490053664335206
HIPK3,,0.016568709281027567,0.05975838416482671,0.035285821098423056
CXXC1,,,0.029053923151436872,
IDI1,,,0.14986709130195772,
PDCD7,,,0.029053923151436872,0.0353452963567156
PPL,,,0.09020183206471548,0.17951590579923488
RBMS2,,,0.05797873819327905,0.034937466014138115
PCBP2,,,0.21406465388997753,
CHMP7,,,0.029053923151436872,
FGD4,,,0.029053923151436872,
SEH1L,,,0.058899345796659085,0.035056416530723215
DYNC1H1,,,0.2485926358452113,0.36631157665365494
CDS1,,,0.14571540811690553,
THOC6,,,0.08680214812090191,
TRAP1,,,0.24379790774141621,
LRRFIP1,,,0.18065133961415258,0.0353452963567156
SS18L1,,,0.0884566148714238,
AHSA1,,,0.3045830995959755,
EID2,,,0.20253975572562788,0.034504146275149535
MAMDC4,,,0.029053923151436872,
PLP2,,,0.12178121602842044,0.035107395323545405
KLHL8,,,0.029053923151436872,
RAPGEFL1,,,0.20677077212923525,0.06947568436991465
AKTIP,,,0.05864388851453154,
AACS,,,0.029053923151436872,0.034623096791734635
MAGOH,,,0.11744259182327392,
SLC44A2,,,0.20546055221715634,
WNT7B,,,0.029053923151436872,0.10773888684800616
ATRN,,,0.05868597478770609,
FANCG,,,0.029053923151436872,
SSR2,,,0.09020183206471548,0.034937466014138115
MAEA,,,0.18309958781588515,
PIGY,,,0.28591953130916764,0.0353452963567156
CDC25B,,,0.09020183206471548,0.14256178869973074
TBC1D23,,,0.029053923151436872,
ZFAND3,,,0.029053923151436872,
ERCC8,,,0.029053923151436872,0.033994358346927676
DBN1,,,0.029053923151436872,0.14405013152225413
TACC1,,,0.15033361699935668,
NAPG,,,0.058873094284633255,
MID1,,,0.2746528392351058,
MBNL1,,,0.14745368223335076,0.03553221859706362
TERF2,,,0.09020183206471548,
STIM1,,,0.15020027347359968,
USP11,,,0.029053923151436872,0.035056416530723215
MLX,,,0.029053923151436872,
EIF2AK4,,,0.08828814067874002,
ARF1,,,0.08766353973050105,0.034937466014138115
ASXL2,,,0.0888433752724554,0.035600190320826536
ADSS,,,0.11628692641239262,
PACS1,,,0.029053923151436872,
ANAPC10,,,0.029053923151436872,
ARHGEF9,,,0.029053923151436872,0.13993229644083802
ERCC3,,,0.15335739098820517,
RUVBL1,,,0.15335739098820517,
ATP5C1,,,0.12048174986798929,0.034623096791734635
KPNA1,,,0.05774939768623377,
TRIM45,,,0.14932228841684028,
MKLN1,,,0.08867102031496359,
ABCF1,,,0.18543057157523143,0.03553221859706362
MAPK9,,,0.08783731726263665,
YIPF6,,,0.029144333225702295,
BTBD10,,,0.08973456680139652,
DUSP11,,,0.08744475859919901,
BUB3,,,0.08919664494701869,
DECR1,,,0.11856653498401477,0.07289717339210505
ACADM,,,0.08919664494701869,0.07289717339210505
APIP,,,0.029144333225702295,
RPL7L1,,,0.15335739098820517,
PPP2CB,,,0.029144333225702295,
MLLT10,,,0.029144333225702295,0.0353452963567156
WDR41,,,0.029144333225702295,
MED10,,,0.12195563120286612,
TXNDC12,,,0.28991807802710273,
CMAS,,,0.029144333225702295,
NUDCD3,,,0.059358253485842886,
PALB2,,,0.059358253485842886,
RANBP9,,,0.12025490866034028,
PPP4R1,,,0.09017503930032747,0.035056416530723215
SCP2,,,0.08919664494701869,0.035540715062533985
ABCC3,,,0.05832101124356017,
DCTN5,,,0.15335739098820517,0.035056416530723215
ATP6V0E2,,,0.029544720697449144,0.06957519647841258
EHMT2,,,0.08992266946161771,0.07008460817938114
HEXIM1,,,0.5448318497890596,
ARHGEF1,,,0.309041194726884,0.0353452963567156
ANAPC4,,,0.029544720697449144,
LONP2,,,0.08929511091051821,
BANP,,,0.05851478674549888,
GOLGA7,,,0.08919425009382063,
GATAD2B,,,0.11766760541975471,
COL18A1,,,0.18245273374907514,
MORC4,,,0.029544720697449144,
XPO6,,,0.05909289620864503,0.10539914877712814
EBP,,,0.029544720697449144,
NPFF,,,0.27573893055955984,
ATP6V1D,,,0.029544720697449144,
TTC32,,,0.2866217586678679,
EPS8L1,,,0.11731282377170665,
PEX13,,,0.1179914330021062,
ELAC2,,,0.029544720697449144,
ZCCHC3,,,0.12050992356289077,
CSK,,,0.05851478674549888,0.21667819172025204
IQGAP1,,,0.24945582335831787,
REEP2,,,0.2460757349932663,
DVL3,,,0.12099418442888447,
TMED6,,,0.28098951199024225,
SRP72,,,0.05950294431924472,
AGBL2,,,0.1842399567995728,0.1867585323957088
TMEM127,,,0.029544720697449144,
ALDOC,,,0.08689011787216094,
SOAT1,,,0.05956135991740784,0.034623096791734635
ERN2,,,0.12179336820797941,
BSCL2,,,0.029544720697449144,
NRBF2,,,0.3910049941306067,
NADK,,,0.029544720697449144,
TMOD4,,,0.444431671670369,
LSM1,,,0.05956135991740784,
UPK3B,,,0.05931241597764571,0.07193434514636744
RNF215,,,0.1153763041032914,
SLC25A12,,,0.1819395206264931,0.03447016041326808
STOML1,,,0.029544720697449144,
SYAP1,,,0.029544720697449144,
CALR,,,0.05908325934689992,
ECD,,,0.029544720697449144,
SDC4,,,0.05932854874521069,
NUBP2,,,0.029544720697449144,
UQCRB,,,0.514217934331073,0.10454544429687551
HACL1,,,0.05917695938029882,
BAG5,,,0.029544720697449144,
WDR7,,,0.2860259051532843,
DOK1,,,0.08974305966739636,
KLHDC3,,,0.029544720697449144,0.10769867561088577
IPO8,,,0.08929511091051821,0.10539098892754278
POLR2E,,,0.08927177837137283,0.10674862827188167
RBM38,,,0.029544720697449144,
SLCO3A1,,,0.1481913912349323,0.035600190320826536
RAD18,,,0.059693482171686886,
PDXP,,,0.029544720697449144,
BCL7C,,,0.029544720697449144,
PGM3,,,0.1208881162272442,
CD14,,,0.4299030793271335,0.10747930109380854
FASTKD2,,,0.09080574118953158,
TBL3,,,0.08760654393562618,
CCNH,,,0.029544720697449144,
IVD,,,0.08919425009382063,
THAP2,,,0.4201471800458458,0.03495445894507884
SETD6,,,0.059693482171686886,
IRAK1,,,0.059267204599950926,0.06990144037349835
POLG2,,,0.09098406222389248,
DPH3,,,0.09098406222389248,
MMD,,,0.14937413524905918,
NLN,,,0.05983912408939622,
MYO1E,,,0.18842290161472403,
AP3B1,,,0.09098406222389248,
RBBP7,,,0.02988698740716823,
PON3,,,0.12211656495606164,0.07289717339210505
EID1,,,0.02988698740716823,
ATP9A,,,0.11987186747240168,
EXT2,,,0.21633147503585926,0.034937466014138115
COPB1,,,0.18317052629410402,
SND1,,,0.05998111622107575,
DYNC1I2,,,0.02988698740716823,
CD44,,,0.1520901443044944,
NCSTN,,,0.02988698740716823,
ELOVL7,,,0.05983912408939622,
SLC35B4,,,0.08984819783870848,
DHRS7,,,0.060355553357494054,
PAM,,,0.1478472827740772,0.034937466014138115
NMB,,,0.09098406222389248,
PHF3,,,0.29065666614322994,
HEATR1,,,0.24878547742316104,
ABT1,,,0.060355553357494054,
MMAA,,,0.28785162957834937,
CYB5B,,,0.02988698740716823,0.22387017761287717
SBNO1,,,0.15321048451501107,0.03484400489396411
PCYOX1L,,,0.12213251996714236,
GFM1,,,0.1872821030214812,0.03469956498096791
APPBP2,,,0.09021711051913571,
ITPR3,,,0.09149412614536287,0.32702595914656457
KTN1,,,0.02988698740716823,
FYCO1,,,0.12223318102385064,
CRLF3,,,0.06035578637314937,
MAN2A2,,,0.06011981997876229,
COCH,,,0.15234257272043553,
ALCAM,,,0.02988698740716823,0.035107395323545405
ANKRD35,,,0.05983912408939622,
DHCR7,,,0.09061074960207821,
ATP6AP2,,,0.02988698740716823,
SUSD2,,,0.02988698740716823,
HOXB2,,,0.02988698740716823,0.07017657222860973
CYHR1,,,0.09021711051913571,
HDAC2,,,0.12055655977313022,
EIF5A2,,,0.1192633124171663,0.03447016041326808
PFKM,,,0.09064109273428683,
CYFIP1,,,0.1205606201065065,
ARL2BP,,,0.02988698740716823,
KRT19,,,0.12114939689845249,0.07095533129067016
WDR26,,,0.09098406222389248,
TUG1,,,0.02988698740716823,
ANKRD13C,,,0.02988698740716823,0.035285821098423056
TRIM27,,,0.25602877507146343,
FUBP3,,,0.06035578637314937,
PCDH1,,,0.18842290161472403,0.1364124437996158
AQR,,,0.21630643961879004,
MARVELD2,,,0.02988698740716823,
CREM,,,0.2861052005111966,
MYH9,,,0.2813631986675271,0.29789151309260875
EIF4E2,,,0.059448019993060264,0.034937466014138115
BPTF,,,0.02988698740716823,
GNAI3,,,0.29065666614322994,
WDR53,,,0.02988698740716823,
TRIM39,,,0.12129809751680103,0.07022773913505835
POP7,,,0.02988698740716823,0.035056416530723215
TTC13,,,0.05987777140022912,0.03495445894507884
B3GNT3,,,0.320193971246149,
PDRG1,,,0.02988698740716823,
TCEB3,,,0.02988698740716823,
HOXA2,,,0.02988698740716823,
FBXO10,,,0.05998111622107575,0.21800859400716646
DIRC2,,,0.05983912408939622,
CALCOCO1,,,0.12131867373652845,
LSS,,,0.18247453478993653,
AAAS,,,0.24011819377743576,0.035285821098423056
IL17RA,,,0.05983912408939622,0.07092087514472209
RAB22A,,,0.02988698740716823,0.034504146275149535
ADAM10,,,0.060355553357494054,0.034937466014138115
CAST,,,0.02988698740716823,0.03553221859706362
POPDC2,,,0.18404109950608352,
SNPH,,,0.05947064232588297,0.14277765645106089
CCM2,,,0.11842100484254196,0.034937466014138115
CCDC134,,,0.08714791922936667,0.035107395323545405
PAOX,,,0.029538262835001616,0.07010711127196916
SFXN5,,,0.0861087069040135,
SOS1,,,0.08824748686722858,
PRPF4,,,0.029538262835001616,
ZHX3,,,0.18221872186138294,0.03541326808047852
SCNM1,,,0.05938365060713259,
TLR5,,,0.11754598018366001,0.035659665579119086
ITGA7,,,0.08773977280647732,
FMN1,,,0.029538262835001616,0.10764762934954494
MON1B,,,0.029538262835001616,0.17692361286247033
MANBAL,,,0.029538262835001616,
TBC1D20,,,0.029538262835001616,
NEU3,,,0.05930288056489333,
SFXN4,,,0.1468987966523785,
PKIG,,,0.05930288056489333,
TNK1,,,0.05930288056489333,0.035107395323545405
SLC43A1,,,0.05938365060713259,0.06913544952384679
WASF1,,,0.05930288056489333,
RNF24,,,0.058327458010024126,
ACOT8,,,0.14703184643048828,
CCDC96,,,0.05938365060713259,
APOOL,,,0.029131417500807236,
UBE2I,,,0.05901889154611273,
METTL9,,,0.029131417500807236,
SPSB2,,,0.1253515280010139,
PRRT3,,,0.08878308778462378,
TOPBP1,,,0.05918030640449077,0.034937466014138115
USP14,,,0.11919555577079999,
TSPAN14,,,0.05866659327466092,0.0702116475819122
TGFBRAP1,,,0.029131417500807236,
GSR,,,0.029131417500807236,
MRPS5,,,0.12168866664899092,
MLXIP,,,0.029131417500807236,0.1063960750400571
FEZ2,,,0.09008788169674427,
KHSRP,,,0.02975783015821763,0.18029007338517444
TMEM168,,,0.02975783015821763,0.03495445894507884
AEBP2,,,0.08973539751820941,
ZCCHC11,,,0.08973539751820941,
AK3,,,0.02975783015821763,
RNF8,,,0.05925755347194114,
PKP4,,,0.02975783015821763,0.0353452963567156
GLUL,,,0.02975783015821763,0.034937466014138115
AGTPBP1,,,0.02975783015821763,
UPF3B,,,0.15355019785908172,
AKT2,,,0.02975783015821763,0.06943257499714067
PPIC,,,0.02975783015821763,0.035285821098423056
PIGK,,,0.02975783015821763,
IGFALS,,,0.02975783015821763,
VANGL1,,,0.02975783015821763,
SAFB,,,0.02975783015821763,0.07289717339210505
RTF1,,,0.02975783015821763,
BAZ2A,,,0.09002266320564246,
COPG2,,,0.02975783015821763,
GALNT1,,,0.02975783015821763,
MKKS,,,0.059364093143490566,0.17903168262132524
UBE2E2,,,0.02975783015821763,
EML4,,,0.02975783015821763,
IGF2BP3,,,0.08973539751820941,
DUT,,,0.02975783015821763,
AP3S1,,,0.0597547327936564,
GRIPAP1,,,0.02975783015821763,
NCK1,,,0.0595547356152065,
CCDC58,,,0.02975783015821763,
TMEM87A,,,0.02975783015821763,
UTP20,,,0.02975783015821763,
SRRM1,,,0.02975783015821763,0.10716861290256742
GPR39,,,0.02975783015821763,
R3HDM1,,,0.02975783015821763,0.034937466014138115
RTN4,,,0.02975783015821763,0.14473310683197133
BNIP2,,,0.02975783015821763,
ASH1L,,,0.17953431731640285,0.07290984754770061
UVRAG,,,0.05922211210779463,
PUM1,,,0.02975783015821763,
AASDHPPT,,,0.02975783015821763,0.14256178869973074
CRYGS,,,0.1460602852368952,
TXNDC9,,,0.02975783015821763,
ACTR2,,,0.02975783015821763,0.033994358346927676
RFWD2,,,0.02975783015821763,
RIF1,,,0.15355019785908172,
TXLNA,,,0.08974581104518227,
TAF2,,,0.059603076852843,
HIBADH,,,0.02975783015821763,0.10731869976562405
FUT8,,,0.02975783015821763,
IQCB1,,,0.02975783015821763,
LEPROTL1,,,0.3781806097792327,
ST3GAL2,,,0.02975783015821763,
TNPO3,,,0.05924137315016079,
BCKDHB,,,0.02975783015821763,
GTPBP4,,,0.029648046496609622,
DOCK5,,,0.06015547850715905,
ZRSR2,,,0.21278169869988456,
LRBA,,,0.06010075073839807,
GAPVD1,,,0.12142189199222737,
BOLA3,,,0.09147431589405786,
CLSTN1,,,0.12057706645837352,0.13869227892093863
AQP1,,,0.08998314669791851,0.035659665579119086
GMEB1,,,0.0917081076219076,
TRIM33,,,0.08911403782645377,
BMS1,,,0.029648046496609622,
HRASLS,,,0.029648046496609622,
TOMM22,,,0.029648046496609622,0.07022798995322742
TIGD2,,,0.2219538789536341,
YLPM1,,,0.06015547850715905,0.034623096791734635
EPN3,,,0.1563318671785728,
PRR12,,,0.1563318671785728,
CLDN4,,,0.06015547850715905,0.17968822448618427
RBP7,,,0.029648046496609622,
CCDC104,,,0.05884748950993639,0.035659665579119086
NFATC2IP,,,0.17698745399758484,
CCL17,,,0.0595417374630048,
NET1,,,0.09030313711968219,0.034937466014138115
KLHL9,,,0.25214602118054724,0.07013784433572312
EEA1,,,0.1522838433949312,
NF1,,,0.12362214960277539,
TRRAP,,,0.15532989026621463,0.10562970967033977
ATAD2,,,0.09133756955334853,0.034937466014138115
NUP107,,,0.029648046496609622,
SKIV2L2,,,0.15416154463387274,
LRPPRC,,,0.059739001066641054,0.07066209349899372
