	Relative Change
SNX8	-0.0007650998687735661
CPNE2	-0.0007653633673043936
MRPL23	-0.0007654641485976165
ARV1	-0.0007655669174824262
ITGAV	-0.0007657097656287384
DPH3	-0.0007657474256558199
PHC3	-0.0007660926722118044
GNG2	-0.0007662345050405337
CD7	-0.0007664287983485993
IPO13	-0.0007674516031119259
RGMA	-0.0007676325391119083
H2AFV	-0.0007677488960614894
PFKM	-0.0007677799993129973
AAMP	-0.0007679637159238707
PLLP	-0.0007682234073204177
SIPA1L1	-0.0007683912074934161
IL17F	-0.0007686826249476671
TMEM123	-0.0007690686900413002
RNF26	-0.0007702174247526288
ETAA1	-0.0007702525724025777
CFP	-0.0007703012167069395
SNX13	-0.0007704485095722968
TBC1D8B	-0.0007714317998834145
ATP6V0C	-0.0007719508483017054
FBXO11	-0.0007731507199270571
SLC43A2	-0.0007739509937202848
RUNX3	-0.0007753347426229093
DENND2D	-0.0007754076720046009
TSPAN5	-0.0007754217569116888
CEBPG	-0.0007758055099379817
FUBP1	-0.0007761049228336505
SGSH	-0.0007764094039285735
KCTD3	-0.0007765824670578139
TBXAS1	-0.0007770144124694065
TPCN1	-0.0007777433236966457
SEMA6A	-0.0007783192138788732
CCDC66	-0.0007783768816887592
GSTK1	-0.0007787018278563795
GLUD1	-0.0007790108369786815
FUT2	-0.0007791168031134042
PKN1	-0.0007793700134574303
ATOX1	-0.0007797723991779337
TRIM25	-0.0007798315289837853
MRPS30	-0.00078067763470871
SLC2A9	-0.0007815729177613801
SNX15	-0.0007815729177613801
ASAH2	-0.0007815729177613801
CYP2W1	-0.0007815729177613801
LOR	-0.0007815729177613801
DSCAM	-0.0007815729177613801
GDF5	-0.0007815729177613801
TNNC2	-0.0007815729177613801
CHKB	-0.0007815729177613801
NKX6-1	-0.0007815729177613801
MAN1A2	-0.0007815729177613801
PLCL2	-0.0007815729177613801
B3GNT4	-0.0007815729177613801
PPP3R2	-0.0007815729177613801
MMEL1	-0.0007815729177613801
PKIA	-0.0007815729177613801
RAB4B	-0.0007815729177613801
MRPS24	-0.0007815729177613801
COMP	-0.0007815729177613801
CDKL2	-0.0007815729177613801
HPN	-0.0007815729177613801
GDF1	-0.0007815729177613801
APOA4	-0.0007815729177613801
SCLY	-0.0007815729177613801
KLHL23	-0.0007815729177613801
CCDC122	-0.0007815729177613801
RAB17	-0.0007815729177613801
CHML	-0.0007815729177613801
CNGA1	-0.0007815729177613801
KLK11	-0.0007815729177613801
TEKT5	-0.0007815729177613801
PCDHB7	-0.0007815729177613801
VEPH1	-0.0007815729177613801
DYSF	-0.0007815729177613801
JPH1	-0.0007815729177613801
SOX1	-0.0007815729177613801
NTF3	-0.0007815729177613801
OXCT1	-0.0007815729177613801
MEOX2	-0.0007815729177613801
FPR1	-0.0007815729177613801
LCT	-0.0007815729177613801
IFITM5	-0.0007815729177613801
TAL2	-0.0007815729177613801
PLSCR3	-0.0007815729177613801
LRRC61	-0.0007815729177613801
STYK1	-0.0007815729177613801
BIRC5	-0.0007826240748012921
ADAMTS12	-0.0007837200018180149
FANCL	-0.0007840290524620585
DNAJC14	-0.0007840444021347273
SUPV3L1	-0.0007854734471347743
ALG2	-0.0007857611923205233
FIGN	-0.0007858002201093926
AVPR1A	-0.0007867057573244893
PTPN6	-0.0007868483859314143
GATAD2A	-0.0007874137786733016
AOX1	-0.0007876351628676008
FBXO25	-0.0007878009104826171
ACAT1	-0.0007886829508205558
KDELR3	-0.0007890847381645207
LSM14B	-0.0007899862865593307
GART	-0.0007902479909972404
MTRF1L	-0.0007902479909972404
MED6	-0.0007902479909972404
EPS8	-0.0007902479909972404
ANKRD13C	-0.0007906245284991367
NCK2	-0.000790711582624073
DDAH2	-0.0007910728803842427
MELK	-0.0007914595663612358
STARD13	-0.0007914803514213757
FLT4	-0.0007916126989497226
DDX46	-0.000791673750696052
TNFAIP1	-0.0007918158242938999
SPON2	-0.000792416439975043
TMEM143	-0.0007926111187603624
RBCK1	-0.000792626833207009
TMPRSS3	-0.0007934179583603702
TMEM50B	-0.0007936363978333767
PAQR3	-0.0007937161412477551
RAB13	-0.0007941837314404877
TRAFD1	-0.0007948314833295866
CYB5R3	-0.000795231597171411
GALNT4	-0.0007957320312512983
LRSAM1	-0.0007962101812331799
CAMK2D	-0.0007962101812331799
SHROOM3	-0.0007968015738195026
CCPG1	-0.0007975519508546328
LIMK1	-0.0007976972645658896
KCTD2	-0.0007981134175213143
OAF	-0.0007985658558283543
CMTM3	-0.0007989470625552143
ITGB1BP1	-0.0007994963873160229
ZZEF1	-0.0007995600043195464
SIAE	-0.0008001318687737508
SDHB	-0.0008002065991760879
PIK3AP1	-0.000800345659678806
MDM1	-0.0008003857527168544
CSRP2	-0.0008004421477986688
AQP3	-0.0008008706261071924
PGM2L1	-0.0008013534970839138
FCGRT	-0.0008014133155047477
LEFTY1	-0.0008015812426122782
PFKFB4	-0.0008016338325504265
NLK	-0.000802335165677497
PDCD1	-0.0008023451521982816
EID2	-0.0008034439277898026
ALG11	-0.0008044806122796817
SSNA1	-0.0008045375391805002
CNNM2	-0.000805029939869005
CCT8	-0.0008051188018882726
PPHLN1	-0.0008055279187401116
LGR4	-0.0008055599790183033
LYSMD3	-0.0008057969053241843
DNMT3A	-0.0008062274185918576
NPHP4	-0.0008064792915531963
SBK1	-0.000806788273049394
RASGEF1A	-0.0008073986159870891
USP49	-0.0008080521310165851
PLEKHG5	-0.0008084793073872752
MAP3K1	-0.0008089260723915265
MYBL2	-0.0008098654438842659
F11	-0.0008102153932707481
POLR2E	-0.0008106026360770851
SMC5	-0.0008126039123158679
IRF5	-0.0008131450737185316
F2	-0.0008133441129046855
MRPL54	-0.0008133720761430678
EDF1	-0.0008133720761430678
SPR	-0.0008133720761430678
SUPT6H	-0.0008133720761430678
B3GAT3	-0.0008133720761430678
FAHD2A	-0.0008133720761430678
AIP	-0.0008133720761430678
CUEDC2	-0.0008133720761430678
NDUFA3	-0.0008133720761430678
PIN1	-0.0008133720761430678
CHMP1A	-0.0008133720761430678
CHCHD6	-0.0008133720761430678
MRPL41	-0.0008133720761430678
GADD45GIP1	-0.0008133720761430678
PNKP	-0.0008133720761430678
TEAD4	-0.0008133720761430678
PMVK	-0.0008133720761430678
TMEM101	-0.0008133720761430678
ZNHIT1	-0.0008133720761430678
GNPTG	-0.0008133720761430678
ELMO3	-0.0008133720761430678
ERCC1	-0.0008133720761430678
B4GALT2	-0.0008133720761430678
TMPRSS4	-0.0008133720761430678
GSS	-0.0008133720761430678
TRIM37	-0.0008133720761430678
SURF2	-0.0008133720761430678
TMEM11	-0.0008133720761430678
MRPS34	-0.0008135462712397082
HSPA1A	-0.0008139669645515466
ANKRD23	-0.0008141924968837621
GSTA2	-0.0008146995492755162
RPL10	-0.000814755722035326
CTNND1	-0.0008147640364708119
HIST1H2BM	-0.0008151920616123344
CAPN3	-0.0008160116573798405
DDX51	-0.0008160749140858969
EGLN3	-0.0008161253908955111
CLTC	-0.0008162673656680467
PCP4L1	-0.0008163060437078139
BLCAP	-0.0008164414903211059
EOMES	-0.000816496527392581
COX8A	-0.0008166156295789
USP21	-0.0008166873692375395
SVOPL	-0.0008168395222036905
LRRC29	-0.000817542424964765
HIST1H1A	-0.0008187366099756339
MCM4	-0.0008190509600801374
TOMM20	-0.0008191113980629327
GBF1	-0.0008192236690947615
UBE2M	-0.0008198610774952654
CGREF1	-0.0008200888416179955
FBXO33	-0.0008206219424452673
ZHX1	-0.0008207081195751536
COTL1	-0.0008208492672779709
PSME2	-0.0008213999620712823
MITD1	-0.0008217096922863428
WDR61	-0.0008219699559739545
DNPEP	-0.0008222254250019599
CBR3	-0.000823593944368007
ACAD11	-0.000824140657744831
TANC2	-0.0008249801757332537
SYP	-0.00082565822637672
PPFIBP2	-0.0008256655830140728
CCAR1	-0.0008258286760809845
CCNI	-0.0008258821248967907
RGS16	-0.0008261363367919332
TMPRSS6	-0.0008261411110420379
SPRED1	-0.0008261658606765985
CASC4	-0.0008262924768398022
PPM1H	-0.0008267152826546635
DAND5	-0.0008281331866844915
ARMCX1	-0.0008287673906076325
TBC1D8	-0.0008290938167643143
ENPP4	-0.0008295066996608831
POU6F1	-0.0008299958652145659
NARF	-0.0008303343255988187
OLFML1	-0.0008306225626882216
HTR7	-0.000830841448806113
SATB1	-0.0008312189525210674
LRRC20	-0.0008318132683592665
DRG1	-0.0008318782426455734
TGFBR3	-0.000832234609307411
POM121	-0.0008335956164212489
SLCO4A1	-0.0008338289984053301
IQCF1	-0.0008339286641104862
COL20A1	-0.0008348115079714771
ABLIM1	-0.0008350431740723798
YTHDF1	-0.0008353613814727194
NF1	-0.0008358674610396408
HECA	-0.0008360855164246179
ITIH1	-0.0008366945407346024
MAP3K3	-0.0008368929241204753
MDFIC	-0.0008368929241204753
ACTR1B	-0.0008390954769748478
TUBE1	-0.000839638691253851
LRRIQ1	-0.0008398394982892998
SLC22A12	-0.0008398394982892998
LGALS1	-0.0008404321843356617
TUBG1	-0.0008407461210605586
SLC12A4	-0.0008408319042452483
RBL1	-0.0008410040283287669
ABTB1	-0.0008411776841236649
NEXN	-0.0008413977991919679
PKHD1	-0.0008413986136859048
SH3GL1	-0.0008419634832186977
SLC35E4	-0.0008420849680664099
FRMD4A	-0.0008426443614639377
ATP6V1C2	-0.0008428035969701256
USP14	-0.0008429017078863949
LITAF	-0.0008440903025295935
TAGLN2	-0.000844149961157587
ADRA1B	-0.0008451236949081511
SPEN	-0.0008455787394658037
HSPE1	-0.000846137454466979
NIP7	-0.0008462085770025733
KRT18	-0.0008462297536090634
GM2A	-0.000846578400953096
RBBP9	-0.0008468043858789558
ABCA5	-0.0008471323542903681
GTF3C5	-0.0008471816674755985
TBC1D10B	-0.0008474024764807696
UGP2	-0.0008481046498509796
STOM	-0.0008481046498509796
BCAM	-0.0008481997432274181
NFIA	-0.000848256897287253
SPSB3	-0.0008489835909418112
SNX10	-0.0008490198964526151
NUPL2	-0.0008491884396412975
DEDD2	-0.0008496272348428111
GGA1	-0.0008502186917901763
UBE2W	-0.0008506071427179918
VEZT	-0.0008508208966118857
MYCBPAP	-0.0008508792855878216
IGSF3	-0.0008511374867278087
HAVCR1	-0.0008512278362198211
ISG20L2	-0.0008513694244247263
MAMDC4	-0.000851374831419285
CKAP4	-0.0008513855733260619
NOC4L	-0.0008514910671357374
ECH1	-0.0008515520675722511
RCE1	-0.0008516801380587123
FADS1	-0.0008521576366940512
GRP	-0.0008533265907336302
TACC1	-0.0008535033973131381
BRPF1	-0.0008540345014687137
SAMD4B	-0.0008540345014687137
CPLX3	-0.000854315705656705
GPD2	-0.0008543247374689726
DDX56	-0.0008545202377217129
E2F6	-0.0008549046802659897
LGALS3	-0.0008552286974283413
FZD9	-0.0008557023510329176
RANBP9	-0.0008564707695171313
CEP152	-0.0008566305768901567
IMMT	-0.0008575260277477926
LOXL1	-0.000859017046446011
ENSA	-0.0008595147669418537
RPS12	-0.0008608706768256123
RAD54L	-0.0008610457527475575
BMPR1B	-0.0008615336426800153
DCBLD2	-0.0008639055817050023
CAPS2	-0.0008643180201956202
MGLL	-0.0008649175356575378
MBD6	-0.0008654589441816086
TPCN2	-0.0008659740660650797
CEP57	-0.0008661331617565507
CALCOCO1	-0.0008663199144708034
IFNGR1	-0.0008669260209791691
CPT2	-0.0008671725403973238
COL13A1	-0.0008674079450659023
IFNGR2	-0.0008679408400963781
NEUROD2	-0.0008683293108122491
HES2	-0.000868530297915144
NUAK1	-0.0008685596100410266
TXLNA	-0.0008697282043506709
CDKN2B	-0.0008698995949549331
BAG2	-0.0008704437069661466
FANCM	-0.0008705449426180277
ARHGEF11	-0.0008708220541858057
LARP6	-0.000871015296072236
MED10	-0.0008713127473415819
SSR3	-0.0008718396967495267
EHMT1	-0.0008723211047025724
MTMR3	-0.0008736050499000028
PCYOX1L	-0.0008737547449716139
TTC33	-0.0008737588627440828
MTR	-0.0008743017851007005
SLC11A2	-0.0008744895306873542
HSPB8	-0.0008745108130967191
ITM2B	-0.000875078132551975
RARA	-0.0008757170977101258
SMAD6	-0.0008757311316952847
PDPK1	-0.0008767630279024965
ATRX	-0.0008767940071248543
IL22RA2	-0.0008769733719159305
WFIKKN2	-0.000876993924817355
LONRF3	-0.0008792797824158171
PRKACB	-0.0008798584049016982
IRF3	-0.0008799802148230615
SPAG5	-0.0008804522648469517
DZIP1L	-0.0008804800100878101
HIPK2	-0.0008815311500534485
CHN2	-0.0008818799408466272
PURB	-0.0008821203122934744
MXI1	-0.0008821864865121218
DAB2	-0.0008825160106406425
UTRN	-0.000884000251615895
AHSA1	-0.0008842054473826586
AHCTF1	-0.0008842737265343926
CTNS	-0.0008842737265343926
ANP32A	-0.0008874266434916885
WASL	-0.000887863606451892
PPP1R3D	-0.000887863606451892
TRAF2	-0.000887863606451892
SMYD4	-0.000887863606451892
KBTBD7	-0.0008885766124088022
CYB5B	-0.0008897109321133623
SCT	-0.0008897314678653465
SLC25A36	-0.000889954894036021
SYNGR1	-0.0008902173902222969
SLBP	-0.0008904741684866866
KLK8	-0.0008907474162826139
GIPC1	-0.0008909280658128488
ABL1	-0.0008910563263788213
RPGR	-0.0008916642970008706
TMEM134	-0.0008918028699915618
BRMS1	-0.0008918028699915618
RFXANK	-0.0008918028699915618
MTMR6	-0.0008918028699915618
ABHD14B	-0.0008918609844098906
EXOC5	-0.0008918834811489693
SYT10	-0.0008927417492775264
FKRP	-0.0008929728811061138
ACTR2	-0.0008930517150459377
LIN7A	-0.0008931884902282842
LRRC8B	-0.0008934780570421543
GOLT1B	-0.0008941683226525275
ATP6V0B	-0.0008943407669589408
KCTD5	-0.0008947723124926371
CALU	-0.0008949243741947311
ALX4	-0.0008949742570180119
CARHSP1	-0.0008957174604976939
BOP1	-0.0008958606040182814
TLE4	-0.000895892242049882
DENND3	-0.0008965365333265915
MAST2	-0.0008965684818583784
KCTD7	-0.0008986188242535158
MAP3K6	-0.0008997173936572169
PEX11B	-0.0009000816060140993
RIN2	-0.0009004905282413619
ST6GALNAC3	-0.0009005697144495784
SCARF2	-0.0009006019431439084
RXRB	-0.0009015987637583526
SLC10A7	-0.000901800271297832
ADIPOR1	-0.0009019989071955542
RBM10	-0.0009029584372769622
FAT4	-0.0009033927148803193
NFATC1	-0.000903477911974211
PGBD5	-0.0009037262931392192
YEATS4	-0.0009038047262689473
GBP2	-0.0009038227031071654
MRAS	-0.0009039005400739672
KPNA2	-0.0009039274843338074
ERCC8	-0.000904095979298596
COPB1	-0.000904893219084572
CCT3	-0.0009049084834432253
CACNB3	-0.0009051493255845366
RAB28	-0.0009061010083295769
TRIP6	-0.0009061511278951226
PTPN7	-0.000907160065834471
THRA	-0.0009074690247262074
PSMC3	-0.0009076893998474589
ACADM	-0.0009086845351194608
GAK	-0.0009089423929772942
RIOK2	-0.0009092246099199764
E4F1	-0.0009093978078971853
ARID5A	-0.0009102478096757652
B3GALT6	-0.000910373373899566
HNMT	-0.000910373373899566
CSRP1	-0.0009110554207714392
SAP18	-0.0009128893218749472
MMACHC	-0.0009131881927576985
MICAL1	-0.0009140332554870318
GTF2E2	-0.000914517317698238
UPF2	-0.0009146925618382447
PDLIM5	-0.0009163382911351871
NUBP1	-0.000917124115164783
ARHGEF12	-0.000917124115164783
CCDC125	-0.0009173492384967069
IGSF8	-0.0009174754847922129
SNX12	-0.0009181205075750555
SFTPB	-0.0009183153786088027
MEF2D	-0.0009194076236860198
ARID3A	-0.0009196694169935773
ROCK1	-0.0009199344409937542
RAB3IL1	-0.0009200201353569136
AHI1	-0.0009201462575436531
POLR3GL	-0.0009202171976522734
YES1	-0.0009207713597752297
ZXDC	-0.0009218147051268931
PSMD8	-0.0009222745577011203
CIDEB	-0.0009223621113568995
FYCO1	-0.0009231549509028395
PSMD9	-0.0009233139373271564
DISC1	-0.0009253356737167261
NUP210	-0.0009253660608484402
ITGB3BP	-0.0009259937649165603
SYF2	-0.0009260654361109345
P2RX2	-0.0009260814343582447
ENAH	-0.0009274843664139277
DENR	-0.0009276996116537781
ANKRD44	-0.0009277624336782159
EIF4E2	-0.000927856851708469
ITIH4	-0.0009280403909111185
CCDC120	-0.0009283476808123434
PSMB1	-0.0009285363935377743
NTAN1	-0.0009289535276277248
NCDN	-0.000928980587043044
SNRPA1	-0.0009291906398795097
LTB4R2	-0.0009296664625089846
RASA4	-0.0009296854255538663
ING5	-0.0009300331414301845
SLC35E3	-0.0009306628686903563
MRPS18B	-0.0009309393952668708
BBS1	-0.000931812847596066
SRGAP3	-0.0009320488906498176
DDX19B	-0.0009324508825179164
LRRC42	-0.0009324508825179164
TIRAP	-0.0009349082506131652
CENPK	-0.0009349655105670445
NCAPG2	-0.0009350727820057666
TSN	-0.0009351020458537321
CCDC124	-0.0009352584040282555
GPS1	-0.0009352584040282555
ARHGAP11A	-0.0009355802113225978
CRYZ	-0.000935988493146765
TMEM177	-0.0009360135379483926
FUCA1	-0.000936158434410115
SHCBP1	-0.000936292574591983
VIM	-0.0009363431323961809
PHF5A	-0.0009377781922513368
ARF6	-0.0009379619532470559
MC3R	-0.0009387248469602332
CD109	-0.0009388445680732315
EDEM2	-0.0009393491300277958
MCEE	-0.0009394196943908036
INCENP	-0.0009396991274788059
ADAMTSL5	-0.0009399258401595246
NTRK2	-0.0009404798566037284
ZCCHC14	-0.0009410964428638385
HRK	-0.0009415280273014175
H3F3A	-0.0009419076674658898
ADAM21	-0.0009422192397603923
DARS	-0.0009440490106060208
ICOS	-0.0009442057614707064
MTM1	-0.0009448670808876788
TCF25	-0.0009449446279749413
FHOD3	-0.0009449521146404577
LRRN2	-0.0009450941350867245
SLC4A9	-0.0009459433627414354
NPC2	-0.0009467261663167493
CKS1B	-0.000946866135433167
STEAP1	-0.0009469945677505463
ADCY7	-0.0009471956067262152
GAS6	-0.0009472593248159323
CPD	-0.0009472898172621006
SLC17A8	-0.000947650540838643
RDH5	-0.0009479396539084648
CENPH	-0.0009482574865823534
PPM1L	-0.0009488439379151812
GDPD5	-0.0009490412048226012
MUM1	-0.0009491381363215143
FHL3	-0.0009494273847460021
AKAP8	-0.0009497287068251344
PPARG	-0.0009498172805430346
MICALCL	-0.0009508321225304285
SLC30A6	-0.0009510098771613744
RORA	-0.0009511959375630416
SLC4A4	-0.0009515328406127372
SGTB	-0.0009515737724333117
PPP1R12A	-0.000952168939998017
C1QTNF6	-0.0009524184212301549
NPM1	-0.0009529356600979831
GTF3C1	-0.0009540780770570696
PUS3	-0.0009547445121022638
PCMTD2	-0.000955361386870711
CREB3L3	-0.0009559421335254676
GSTA4	-0.0009568600526891252
TBX1	-0.0009569389356953224
LPIN3	-0.0009575265171857591
CHD7	-0.0009578460016912541
FOXD1	-0.0009580293404600198
HDAC2	-0.0009584652274631611
IWS1	-0.0009587080453622734
ALMS1	-0.0009592141735419842
PPP6C	-0.0009592141735419842
SLC5A1	-0.0009594584558931134
RGS3	-0.0009604769411505798
ECE1	-0.0009609980135782936
RPS6KA5	-0.0009621333878771551
TBC1D25	-0.0009632285148243662
MAPK8IP1	-0.0009641590091360455
KIF13A	-0.0009642769076420759
YTHDF2	-0.0009652451120291648
PTPN23	-0.0009658658326353603
CEP170	-0.0009659734592720233
LOXL3	-0.0009662058753228005
HCN2	-0.0009662941370435132
RFX1	-0.0009665050883410129
SLC7A1	-0.000966887443481915
NME4	-0.0009668957800094824
NDRG3	-0.0009674762700621906
AP1B1	-0.000967977284791186
USF2	-0.0009679947598189254
FBXL2	-0.0009681403072115828
TMEM65	-0.0009699321937113919
DOCK9	-0.0009699428482882524
ANKRD50	-0.0009704141010852616
NEK2	-0.0009707205105377048
MUSTN1	-0.000971876610259506
SMC2	-0.0009732045363848497
CCR3	-0.0009756300937807846
FUNDC2	-0.000976588694691606
HIC1	-0.0009768771430051192
ZCRB1	-0.0009773169380895771
NDC80	-0.0009777396314045036
GPR157	-0.0009783947084756478
FMN1	-0.0009787740372654773
GNG7	-0.0009789674373075808
TRABD	-0.0009795114679422093
CCNJL	-0.0009808088496833184
TAOK2	-0.00098096730632748
SAMD1	-0.0009817068394823083
PLA1A	-0.0009820333384083118
DHRS9	-0.000983208535526375
RBP1	-0.0009832641877417338
ANP32E	-0.0009838290764413642
RPS6KA3	-0.000983942895753409
NAV1	-0.0009843382833347773
HMGN3	-0.0009854701295267066
SERTAD4	-0.0009857306948184844
PCM1	-0.0009864745938448077
L3MBTL2	-0.0009864745938448077
TSPAN4	-0.000987807477932086
ST7L	-0.0009889340209827421
HSPB9	-0.0009893626564175153
PITPNM2	-0.0009897042140924108
KIRREL3	-0.000990210201187686
HSPB6	-0.0009903523806138268
CLPTM1	-0.0009909703045709616
LGMN	-0.0009914007522425184
CHD1	-0.0009919527980509796
SRM	-0.000992285789870749
RETN	-0.0009923780380852408
TMEM115	-0.0009928091361619885
TEAD1	-0.0009937506681254417
PCMT1	-0.0009939265821000446
PPFIA1	-0.0009939265821000446
LAPTM4B	-0.0009939265821000446
SRP68	-0.0009939265821000446
NDUFS2	-0.0009939265821000446
SCNN1A	-0.0009939265821000446
NT5DC3	-0.0009939265821000446
TM2D3	-0.0009939265821000446
NFATC3	-0.0009939265821000446
NSFL1C	-0.0009939265821000446
ABCF2	-0.0009939265821000446
ALG1	-0.0009941718146867903
WWTR1	-0.000994247566890428
CFDP1	-0.0009947844737912403
TRAF4	-0.0009951431007811276
TUBB2A	-0.0009961380052408279
TBC1D12	-0.0009963441386185543
PREB	-0.000996984702407038
NFE2L3	-0.0009971819632268878
CLCF1	-0.00099764781774726
SART3	-0.0009982437083303744
AGPAT3	-0.0009985603925059127
PLA2G5	-0.0009991149194397701
E2F4	-0.0009991461235476777
HNF4A	-0.0009993332980083884
FEZ2	-0.0010003921864122087
STARD8	-0.0010007207439684512
CCNE2	-0.0010007313919477509
PPID	-0.0010008358877370519
TMEM130	-0.0010021421831186766
RPL13A	-0.0010022334796377286
TTC30B	-0.0010026173928214216
IMPACT	-0.0010027304121063378
SLC35A4	-0.0010027304121063378
RAB3GAP1	-0.0010027304121063378
REEP3	-0.0010027304121063378
LRRC1	-0.0010027564796878227
RAI14	-0.0010036217977985916
RAPGEF6	-0.001003723073533894
NBR1	-0.001003750087421694
EPS8L2	-0.001003750087421694
SPAG7	-0.001003750087421694
HMGCR	-0.0010037642726913483
AGRP	-0.0010037964419844553
RBBP4	-0.0010038258845430541
ST3GAL6	-0.0010038547702804744
CYSLTR1	-0.0010039534675751038
SPEG	-0.0010040155338878452
NKX2-5	-0.0010040275522548079
ERF	-0.0010041664529387968
UQCRC1	-0.0010044585596522481
RUNX1	-0.0010045061783860382
PPP1R1B	-0.0010059542908842103
OSTF1	-0.0010061303053159716
SLC4A7	-0.0010061303053159716
PTRH1	-0.0010063386401469915
KPNA4	-0.0010070609857919068
MLLT1	-0.0010070609857919068
PGM1	-0.0010070609857919068
MGAT5	-0.0010070609857919068
USP16	-0.001007286831003803
SLC7A7	-0.0010074318262188072
EMID1	-0.001008196612098527
PPM1D	-0.0010083082568284156
NEBL	-0.0010084003518062703
ZHX3	-0.0010084793327455857
CMTM7	-0.0010085675591369535
AHCYL1	-0.0010088942669526737
ERP29	-0.0010092954751768047
RBM17	-0.0010109701460916515
LRRN3	-0.0010115401280633549
CEP192	-0.001012861997291539
REPS1	-0.001012861997291539
PRR12	-0.001012861997291539
SDCBP	-0.0010128970056536683
PPP1R3C	-0.0010129896859672534
ACSS2	-0.0010132327486113218
NDUFS4	-0.0010137410856676367
PIK3C3	-0.0010140648993853746
SASH1	-0.0010150865980283227
PSMC5	-0.0010151221526217584
STARD5	-0.0010151359151691097
WDR70	-0.0010154004793154182
RAD52	-0.001015453390591177
CDR2L	-0.0010158819465534209
