	Euclidean Distance
KLF13	5.882199496032916e-07
USP25	5.876708417939459e-07
RBM22	5.863657956466959e-07
DCTN3	5.862661089309206e-07
CDC5L	5.852964649182712e-07
DMXL2	5.852703983231885e-07
APPL1	5.851852383006432e-07
PHC1	5.851839315377896e-07
BBS2	5.846997287539062e-07
TRIM44	5.797485687350188e-07
ABHD3	5.763722797024731e-07
PORCN	5.763324808816356e-07
ANKRD24	5.757799396112211e-07
WSB2	5.739854629999904e-07
FUT10	5.701049373976928e-07
SH3KBP1	5.691831875548574e-07
ALG6	5.683383026401547e-07
S100A11	5.672033919859179e-07
PPIL6	5.671658806412659e-07
SSR2	5.662699798570414e-07
YEATS4	5.657195241444086e-07
TRAK1	5.652718771086212e-07
L2HGDH	5.650011193965892e-07
SOX12	5.642173557116065e-07
USP16	5.634744064682715e-07
UBOX5	5.609066226252757e-07
IFT81	5.600906235310685e-07
TEKT2	5.590560813379629e-07
ATAD2B	5.584944845911036e-07
TRAF7	5.570239380748861e-07
CABYR	5.568867135504665e-07
TNFAIP1	5.568107675654727e-07
SPOP	5.555750687246273e-07
NEO1	5.548691637117063e-07
RGS17	5.548691637117063e-07
ATOX1	5.548057054516617e-07
CDC42SE1	5.547345294737445e-07
GPR137B	5.531693043600124e-07
GIPC1	5.504354501596626e-07
NFE2L1	5.491119272700571e-07
SLC35F5	5.473267284101869e-07
NOL11	5.47269323980185e-07
USP21	5.469385962792871e-07
COX6A1	5.465876639500692e-07
NSL1	5.45886910479692e-07
NOD1	5.455930767306332e-07
SH3PXD2A	5.452751812264744e-07
SNF8	5.452528391188712e-07
NCOA1	5.452347514922958e-07
PHF19	5.451068046498175e-07
FBXL14	5.446633621083896e-07
AK2	5.436708240294004e-07
GALNT12	5.428488565860328e-07
GBF1	5.427388998986964e-07
RPL37A	5.410713594020902e-07
TRIO	5.40909366671773e-07
DGKH	5.408943562456519e-07
RFX3	5.407475655240748e-07
KPNA2	5.403581471110981e-07
SGPP1	5.395845796158602e-07
ECH1	5.386307721703245e-07
COQ10B	5.386296787267917e-07
TRMT11	5.381656915056502e-07
ITPR2	5.372217200929404e-07
HSPA4	5.354926666951831e-07
ADH5	5.341304446170695e-07
MTA2	5.340118333806455e-07
DFFB	5.330454283476305e-07
RIN2	5.320863127666121e-07
SEH1L	5.31417603370284e-07
PPP2R2C	5.310269925922939e-07
BICC1	5.310154164470951e-07
PMP22	5.29954819588381e-07
MED25	5.286915377566574e-07
GSTT2	5.278526225170636e-07
BARX2	5.278526225170636e-07
MASTL	5.253260811730419e-07
WDR24	5.242057428247802e-07
PARP8	5.23673012349418e-07
TACC2	5.22399409904459e-07
ADIPOR1	5.223172383339163e-07
ZCCHC3	5.222732553797096e-07
SAFB	5.21816729055033e-07
AFTPH	5.200081629223207e-07
SSU72	5.19826330447956e-07
HIRA	5.191129133655166e-07
DSG2	5.188217984106446e-07
ZADH2	5.184691858726752e-07
THSD4	5.17670421401017e-07
ABCB8	5.17670421401017e-07
CUL7	5.176420765941058e-07
RPL7	5.169340753104691e-07
DNMT1	5.16793404369235e-07
LRRC59	5.167692243786161e-07
UCHL1	5.1535352385976e-07
VPS35	5.15277560182659e-07
ATP2B1	5.142011414155282e-07
CCDC125	5.13604844225645e-07
CCDC87	5.13005904570925e-07
DEDD2	5.129091695106631e-07
MED18	5.100413050046642e-07
CDC42EP4	5.093100189771661e-07
WDFY2	5.089381062034584e-07
PTPN9	5.081738044510055e-07
PPP1CB	5.080429842932107e-07
PEBP1	5.075850587337684e-07
TOPBP1	5.060801149119786e-07
CD63	5.053366279320242e-07
TAC4	5.036543025376968e-07
FKBP1B	5.024421054195949e-07
UPF3B	5.011670305003735e-07
RIF1	5.011670305003735e-07
UBE2B	5.008877532715711e-07
SART1	5.003625513605348e-07
PKD2L2	4.996929049969562e-07
TAL1	4.996929049969562e-07
SS18	4.982990710055768e-07
TBL3	4.965835323119572e-07
TRIM8	4.963046353357408e-07
ASB4	4.955423803630598e-07
SYCN	4.951457906187406e-07
HOMER1	4.947260868860156e-07
MAP3K10	4.941486765898545e-07
HDAC2	4.935821687332652e-07
TTC30B	4.926767302203021e-07
SEC23B	4.916860718120292e-07
GLUD1	4.914197554840619e-07
LRP4	4.902725189408225e-07
MTR	4.898477148292164e-07
PRCC	4.896314991546896e-07
NRBP2	4.895859458983399e-07
WASF2	4.89050792913684e-07
BTBD2	4.888567074750755e-07
EPOR	4.876856579072504e-07
POLG	4.860376637311541e-07
NCOA4	4.858972546726671e-07
CALR3	4.846801386306347e-07
IGBP1	4.837324457232343e-07
RBMS2	4.821170005451102e-07
ING4	4.818932073125819e-07
SNX16	4.81665366731735e-07
ZDHHC5	4.80951389999602e-07
TAPBPL	4.799873214189608e-07
OTUD4	4.796097524929285e-07
CALU	4.792791458726983e-07
TESK2	4.783667130876796e-07
GNB4	4.783665703837108e-07
PDE4A	4.7549219432655677e-07
BBS12	4.7501971269679825e-07
NKTR	4.749744626163516e-07
BICD2	4.744688041999999e-07
CHAC2	4.7424548226033735e-07
ZBTB8OS	4.734878877698695e-07
YARS	4.7347733168451764e-07
MAN2B1	4.7286428036111283e-07
AAMP	4.707539792006304e-07
RAB34	4.703932379191935e-07
CRADD	4.7010348407155035e-07
STIL	4.6916015568023965e-07
RNF186	4.6892925239754733e-07
FBXO46	4.6784644542987305e-07
CEP57	4.672313345707144e-07
CHRNB2	4.6705091419590175e-07
HSD17B12	4.6628961364514153e-07
CLCN5	4.655892135972175e-07
TIMELESS	4.6364989669383967e-07
MRPS18C	4.636285038719669e-07
FOXD2	4.6358877652161564e-07
STRBP	4.6260686248299903e-07
SLC20A2	4.620408151539108e-07
MAPK12	4.618570928915999e-07
PHKB	4.6157366465123294e-07
PAWR	4.614508219243775e-07
COL13A1	4.581758746567974e-07
IMP4	4.577241230197303e-07
TOPORS	4.568974794157144e-07
IFT74	4.568902198924043e-07
KNTC1	4.558314230946569e-07
TOMM22	4.5458018136253937e-07
SWAP70	4.5406171089414475e-07
TMCO4	4.5377176188953113e-07
FYCO1	4.5369881405472545e-07
HIPK1	4.53046471897819e-07
AGPAT3	4.529229437019779e-07
CAMK2G	4.5272975649034385e-07
LONRF1	4.525156208274697e-07
MAEA	4.520051975912438e-07
NDRG3	4.512444646998803e-07
KLHDC4	4.507674516023181e-07
YLPM1	4.503106552432859e-07
ABCC8	4.4876467379712795e-07
GATAD2B	4.4828508175230787e-07
ATP6V1E1	4.4809815430873723e-07
CYB561	4.4738694797040205e-07
SLC37A3	4.4581872547955843e-07
POP7	4.4551070819763703e-07
EFHC1	4.4514875462250883e-07
CHRM2	4.446742313334544e-07
CD226	4.446742313334544e-07
ALCAM	4.4358319779837875e-07
HS1BP3	4.430028625306637e-07
PAIP1	4.424480946641589e-07
TSPAN9	4.418090203831154e-07
USP14	4.413616692999416e-07
SNX9	4.413344982169988e-07
GMPS	4.4073102728377877e-07
APEH	4.396068170139574e-07
PTTG1	4.3832055708648765e-07
RPS24	4.3728605159310485e-07
TMEM168	4.3659828789315433e-07
BRD1	4.354668088574517e-07
AKTIP	4.3520665965345224e-07
BTC	4.3482875114275994e-07
ROGDI	4.34639010329793e-07
TBC1D12	4.344832481040272e-07
SDHC	4.343975231388337e-07
DDX55	4.3389349814113614e-07
WNT6	4.3370520317279366e-07
GPR160	4.335682565278745e-07
PMS1	4.333711250435368e-07
PDE11A	4.319866010126045e-07
SMARCAL1	4.312748219803767e-07
NIPBL	4.290790801815817e-07
CD46	4.2706732954856244e-07
ZFP14	4.2685969863543995e-07
FKBP9	4.2583737781788164e-07
XPO1	4.257950676805164e-07
DCXR	4.2561596438384785e-07
CHCHD7	4.252348562633595e-07
PGBD5	4.239951068678305e-07
ADAMTS14	4.2351557590863565e-07
KCNA2	4.2351557590863565e-07
ALMS1	4.2332956912772647e-07
PPP6C	4.2332956912772647e-07
INSIG1	4.230594283995531e-07
SHROOM3	4.216876804683186e-07
RNF40	4.1909611163083834e-07
SYDE1	4.179105997986869e-07
STAC3	4.1705878224386204e-07
SFXN5	4.1658600108064945e-07
MRPL11	4.1644704537524674e-07
DYNC2LI1	4.127955168577703e-07
IL10	4.124714222550744e-07
PIK3C3	4.1233769116259955e-07
KIF5B	4.118033091092948e-07
SOBP	4.117734831391536e-07
NAPA	4.1169948396855395e-07
CDC42BPG	4.1126066577198013e-07
CDK5RAP2	4.1084660625107436e-07
RBMX	4.1084660625107436e-07
ERBB2	4.092490930079196e-07
FASTKD2	4.092304314530386e-07
ANKK1	4.084405255596598e-07
XPO7	4.0771481261801083e-07
PRR12	4.0768021008895516e-07
CEP192	4.0768021008895516e-07
REPS1	4.0768021008895516e-07
ABHD1	4.076090000233143e-07
SRC	4.0659155554096253e-07
UACA	4.037663945407152e-07
THOC6	4.0353504698166365e-07
RYK	4.029916803918151e-07
TUBE1	4.0272336397446367e-07
UBAP1	4.017070859434079e-07
ISOC1	4.0169170608281636e-07
YTHDF2	4.003703519654e-07
NFIA	3.9930093975438734e-07
PARP6	3.9921210747973543e-07
FUCA1	3.9836773741953927e-07
PRKAR2B	3.968524291805142e-07
MAD1L1	3.9677988822634166e-07
IQCG	3.9585205889653126e-07
EXOSC5	3.9530404325320525e-07
GMCL1	3.9529139270513074e-07
SLC35D1	3.950675906186646e-07
PELO	3.944737377092767e-07
TNK1	3.9327181219245185e-07
CCNI	3.929724064297397e-07
HIST1H1C	3.929407138152352e-07
TRAIP	3.9239568097000693e-07
YAP1	3.9150190428444706e-07
PPP1R8	3.9121023385316945e-07
RGL3	3.9112100797601523e-07
TTLL1	3.908028654974706e-07
LMNB2	3.903934002411505e-07
TDG	3.899040201525186e-07
ALKBH4	3.896041128987165e-07
RETSAT	3.8875624740229675e-07
SLC43A1	3.8764831409538134e-07
IKBKB	3.87376841270393e-07
TMEM53	3.873150379002477e-07
CDR2L	3.86427968914882e-07
TSEN54	3.8635555083883666e-07
SEC23A	3.8607834383962014e-07
TERT	3.8607661567640576e-07
RPS12	3.8602932490031074e-07
ZCRB1	3.852600656546332e-07
RSU1	3.8500300259816514e-07
DOK1	3.8464057078145257e-07
EEA1	3.8423130453100285e-07
PRKAR2A	3.821131418231799e-07
RNF130	3.8190472512868144e-07
STEAP3	3.811278161151595e-07
CCDC112	3.810213915856526e-07
ARFIP1	3.8060567012472034e-07
DUSP11	3.80258926643317e-07
SP1	3.801789843177197e-07
GALNT9	3.799705186055131e-07
STK38	3.788236977812744e-07
LMAN2L	3.7861740272896035e-07
ARHGEF12	3.7672393001182184e-07
NUBP1	3.7672393001182184e-07
USP13	3.764536498979461e-07
RNF214	3.763316201237683e-07
CFL2	3.76268871244367e-07
R3HDM1	3.757962498382578e-07
KLHL5	3.757322723171315e-07
COQ9	3.7461677768104155e-07
ARHGAP24	3.7461677768104155e-07
EIF5B	3.74506132129819e-07
GIT1	3.7415701775895083e-07
PCGF1	3.7342938445082605e-07
STARD3	3.719975935463137e-07
FRAT2	3.71533418371233e-07
PREB	3.707131115477415e-07
COX10	3.7071110540211497e-07
PAQR9	3.7063540534400374e-07
NAPG	3.70427889118431e-07
MAF1	3.6944535216820496e-07
DPY19L3	3.690551199312939e-07
PPP1R12A	3.685706738720217e-07
CAST	3.68254771357452e-07
TMEM14A	3.67191698300101e-07
PTGDS	3.666294996412353e-07
SAMD1	3.6642040485867023e-07
RNF38	3.6550016920000673e-07
PKP4	3.654181071950256e-07
LGR4	3.6517790276633554e-07
SLC17A5	3.637530971611584e-07
MTMR2	3.6363183728694615e-07
UBN1	3.633506921552886e-07
ZC3H14	3.631663925217937e-07
ROCK2	3.631663925217937e-07
ALDOC	3.6269796469936e-07
TSR1	3.615516140112961e-07
PPP2R5A	3.6151123126528524e-07
GFOD1	3.6132059548344204e-07
CALCOCO1	3.612616732243468e-07
YEATS2	3.6107319936975074e-07
GRB14	3.600559006863964e-07
TGOLN2	3.595273139497121e-07
BTBD11	3.589410082862277e-07
WDFY3	3.582602828721112e-07
ACACA	3.56861033335163e-07
TMEM62	3.5633371703114545e-07
CYFIP1	3.5596851799887625e-07
RPGR	3.5572417605142196e-07
PAPOLG	3.5450484683326756e-07
TM2D2	3.5440427002818087e-07
TTL	3.5427218081371197e-07
ANKRD6	3.541750599212772e-07
TTC33	3.540993008614369e-07
PIK3CA	3.5390302505091216e-07
KCTD7	3.5346844188148253e-07
NICN1	3.531854753193325e-07
CERK	3.5235128671137253e-07
RASGEF1A	3.5165171452730106e-07
ADSS	3.508160368549606e-07
TSN	3.506746190023948e-07
SOAT1	3.489992987043119e-07
SIPA1L2	3.489609810708816e-07
ACSM1	3.487749819798381e-07
AFAP1L2	3.484186290013231e-07
RAB11FIP5	3.480178998233008e-07
AHI1	3.4784413307148215e-07
LRRC58	3.462185889844423e-07
DDX20	3.459685419237147e-07
ATP8B2	3.4366599377620334e-07
USP11	3.4289979253902024e-07
TXLNA	3.4215783527431397e-07
CPEB1	3.420576902821628e-07
SPTY2D1	3.40588978889489e-07
LRP8	3.3891515393033574e-07
KIF1A	3.3849057487456165e-07
ARHGAP5	3.3844385587379237e-07
XRCC5	3.3811012342344085e-07
BRCC3	3.3811012342344085e-07
PAN3	3.3614368788578743e-07
IFNGR1	3.355135582464314e-07
CHKA	3.3514398399197846e-07
ACSL3	3.3514398399197846e-07
TOB2	3.3494237884396516e-07
GSTM2	3.344442785162035e-07
IPO13	3.3330403146639086e-07
TMED10	3.3274724556059835e-07
ZBTB44	3.318758723314354e-07
CYB5D1	3.313940465819015e-07
DNMBP	3.30360164679004e-07
MYL6B	3.300800928281155e-07
GBA	3.292066536918663e-07
ARHGEF16	3.292066536918663e-07
POLD3	3.2907435216961594e-07
PHYHD1	3.290592457744255e-07
VAMP4	3.2853862406326006e-07
RTN2	3.284526952202409e-07
NUDCD1	3.2834418075748723e-07
NOC4L	3.282591818038394e-07
COQ5	3.2800569867746393e-07
FGFBP3	3.279574298800301e-07
SASH1	3.271091124242828e-07
SRP19	3.268010902942596e-07
IMPA1	3.2631554167693274e-07
ARID4A	3.2631554167693274e-07
FIGN	3.259513808123317e-07
ECHDC2	3.258777955276674e-07
AMOTL1	3.254490841179026e-07
SYF2	3.241924760856025e-07
TUBG1	3.239643383258699e-07
ASB1	3.2378971522472074e-07
SLC35B4	3.2176684190220055e-07
KIF18A	3.213180381890977e-07
ZDHHC17	3.1992844394509347e-07
EBNA1BP2	3.19408776723707e-07
TBL1X	3.194039164705701e-07
LIN7A	3.178632199304782e-07
CDADC1	3.1772522171342817e-07
CDC123	3.1757170452208225e-07
SCAMP2	3.1692375878980553e-07
CYP2E1	3.146146108673835e-07
GAPVD1	3.145588905846532e-07
PRPF38B	3.1413981511983674e-07
HERC1	3.1396974324080016e-07
BAIAP2L1	3.1395869735831047e-07
ASB7	3.1383975391521144e-07
STRN	3.138040327401839e-07
PLEKHH2	3.137353868975427e-07
TIMM23	3.135876904032788e-07
CSNK1G2	3.130371718347135e-07
LINGO1	3.122280694412579e-07
POLD4	3.1205302025990125e-07
CENPL	3.1146872713757346e-07
KIF11	3.1146872713757346e-07
FRRS1	3.110556323424777e-07
SHH	3.1058747513246037e-07
ZZEF1	3.1052902041215994e-07
RBM28	3.0983789026145704e-07
PDCD7	3.0969030541801633e-07
DNAJA1	3.0968123984600105e-07
MLLT1	3.0938198848462423e-07
PGM1	3.0938198848462423e-07
KPNA4	3.0938198848462423e-07
MGAT5	3.0938198848462423e-07
LARS2	3.0920181761897416e-07
EHD4	3.0813505697055975e-07
NLE1	3.078990258977171e-07
GDPD1	3.078448538049276e-07
ANKRD46	3.0776245665635737e-07
SNHG8	3.074758603104343e-07
SLC22A12	3.0726824886614923e-07
LRRIQ1	3.0726824886614923e-07
HMG20B	3.068527722404876e-07
IQCK	3.055299529118387e-07
SLC30A5	3.055154440890721e-07
KCNQ5	3.0535698256866694e-07
DVL3	3.0501001348097527e-07
JTB	3.04896409025227e-07
SDHD	3.048373196153619e-07
CSNK2A1	3.034082064859573e-07
ITPA	3.030870022486014e-07
SLC25A13	3.030870022486014e-07
SAT2	3.030870022486014e-07
MDM1	3.0268538263598e-07
TACC1	3.026727525238003e-07
SRGAP1	3.0123957308986226e-07
ZCCHC14	2.9919430844262017e-07
TJAP1	2.9879687700652385e-07
ITGA11	2.9870779703963395e-07
DRG1	2.981946222821071e-07
S100A10	2.977317039825913e-07
XPR1	2.972746865794206e-07
GOLGA7	2.968556513303927e-07
IVD	2.968556513303927e-07
AKT1S1	2.9680246341885737e-07
ISG20L2	2.9639259431092066e-07
MSI2	2.9602279372794625e-07
ANKRD13C	2.959531226282903e-07
PCDH9	2.9579492946236894e-07
SNX13	2.9554724511498005e-07
E2F3	2.954111437886123e-07
MSRB3	2.9531396643562926e-07
PRDM2	2.950372663234277e-07
TLE3	2.9338941666879197e-07
RBBP9	2.930886860048196e-07
PAFAH1B2	2.926122581230031e-07
EIF4E	2.9255737109430697e-07
MLLT10	2.9246239687571065e-07
CTNNBIP1	2.9203667637276964e-07
ABHD6	2.9203667637276964e-07
SOS1	2.917144106243463e-07
KCTD18	2.915013087156045e-07
AKAP8	2.9142863361301413e-07
SNX8	2.906005579997065e-07
KIF24	2.9059307342305483e-07
NACA	2.9053598016545315e-07
MLF1	2.892934857024286e-07
ATG4B	2.8900787898524257e-07
BAZ1B	2.881036527922432e-07
UFC1	2.8808021240929696e-07
WDR36	2.8781769897880804e-07
UQCRH	2.874113192047349e-07
XRCC4	2.874113192047349e-07
BAZ2A	2.8713548755668043e-07
CLSPN	2.869465304243571e-07
B4GALT3	2.8690328205686074e-07
HSPA2	2.8597723256137224e-07
STXBP1	2.8541721489139103e-07
AP4E1	2.8529203935846e-07
TPD52	2.84526897519742e-07
TRIM59	2.844820212521925e-07
ATP6V1G1	2.8435968172780554e-07
TBPL1	2.8425643546784384e-07
SLC25A17	2.8409633573193584e-07
MAST3	2.8344988457007537e-07
EIF5A	2.8344988457007537e-07
NENF	2.832148854488534e-07
DNM2	2.8300815095196027e-07
ADRA1B	2.815005056566747e-07
SNRPA1	2.811632035404591e-07
SCAMP5	2.806397855703074e-07
RAP2A	2.799698676248362e-07
NR2C2	2.799312659185656e-07
DHX32	2.795175785883701e-07
CD2AP	2.7910166628021323e-07
SRP14	2.7904005268930394e-07
POLR3K	2.778720222172689e-07
PRELID1	2.778720222172689e-07
WDR61	2.7759268023140773e-07
OS9	2.7677420522396024e-07
DDOST	2.766329091450079e-07
PMPCB	2.761333523546047e-07
CNOT7	2.7416203331255826e-07
USP19	2.7409114390506593e-07
C1GALT1	2.740112820149784e-07
NBR1	2.7380142869490553e-07
EPS8L2	2.7380142869490553e-07
SPAG7	2.7380142869490553e-07
GRWD1	2.7371632383003177e-07
RPL7L1	2.7367147824038674e-07
ERCC3	2.7367147824038674e-07
RUVBL1	2.7367147824038674e-07
RFC3	2.724215602211607e-07
ARNTL	2.7158726713771204e-07
LRRN2	2.6947793479248966e-07
SRPK2	2.689290827151384e-07
CCDC14	2.6872153540439677e-07
MRPL17	2.68224753832999e-07
SSNA1	2.679295859446463e-07
ZSWIM6	2.674357560719312e-07
SNAPC1	2.6737260859538785e-07
CLTC	2.67086947479659e-07
BCL7B	2.6674224238188835e-07
FKBP8	2.665755517305746e-07
CUL2	2.665181679394386e-07
ST13	2.663705681803804e-07
RGS5	2.650377556881561e-07
USP28	2.649342158997683e-07
ARAF	2.6488690903636275e-07
KLHL15	2.6484653703886497e-07
U2AF1L4	2.6370577377853105e-07
JARID2	2.6300756750964775e-07
COG4	2.6252104479451195e-07
POLR2I	2.6223798743866947e-07
SFXN3	2.6203086204947856e-07
CFDP1	2.613573403350088e-07
PIGS	2.612054114007139e-07
CUL4A	2.612054114007139e-07
RCE1	2.6007121513703785e-07
IDI1	2.5984584535071204e-07
ZSCAN29	2.594989359058724e-07
NSUN6	2.5943459259440423e-07
NISCH	2.5903384798040256e-07
USP47	2.5862192283275796e-07
TXNRD3	2.582171563730768e-07
SLC25A32	2.58116188723734e-07
POLR2B	2.5764833679078025e-07
MYBPH	2.571708430606307e-07
CRYBB3	2.571708430606307e-07
AK7	2.571336501706834e-07
NF1	2.569462537829205e-07
ACTR1A	2.568360045406357e-07
TXN2	2.568360045406357e-07
FARSA	2.568360045406357e-07
MTX1	2.568360045406357e-07
TRIM35	2.56416754631515e-07
MAPK7	2.5633886240089914e-07
FARP1	2.557493534879973e-07
PLAA	2.550552301948861e-07
IFT80	2.5484672992437137e-07
LIMK1	2.5448132976062065e-07
TFB2M	2.539517989313177e-07
MAPK15	2.536084264789678e-07
SLBP	2.534483580671344e-07
GOLGB1	2.526083400730228e-07
SIRT6	2.5241600964145155e-07
PCSK6	2.5192787517719895e-07
RPN2	2.517094793619609e-07
ACY3	2.514955078548396e-07
CAMK2D	2.509989023190166e-07
LRSAM1	2.509989023190166e-07
DARS	2.49376688314814e-07
FEZ2	2.4901577203168857e-07
HIST1H2AB	2.485359766374519e-07
PRPSAP2	2.4833415209672415e-07
AKT2	2.4793674255296965e-07
PECR	2.478443200825915e-07
NEU1	2.478443200825915e-07
CALML4	2.478443200825915e-07
HEXB	2.477911959721125e-07
SLMAP	2.476710010917679e-07
AP3S1	2.4668352697471497e-07
CADPS2	2.4647298906802294e-07
CHRD	2.4636933614363056e-07
NIPA1	2.463398488161605e-07
FIBP	2.4602766644233505e-07
RPP40	2.4553401828732117e-07
NUBPL	2.4553346018237366e-07
RANBP17	2.441231885455753e-07
CRYZL1	2.420709902567958e-07
RBM17	2.4167395365527275e-07
UXS1	2.4088076670346726e-07
IGF2BP3	2.405041606479855e-07
RNASEH2C	2.4042041066300147e-07
FBXO33	2.397070389247549e-07
RAB22A	2.3968894736220594e-07
TCOF1	2.383927738434382e-07
RPS6KA6	2.3827840975246832e-07
HSDL2	2.3827840975246832e-07
CACHD1	2.3820157923849357e-07
CCL17	2.380673377181212e-07
ARL5A	2.3802577856734712e-07
KLHL2	2.3802577856734712e-07
YWHAH	2.3802577856734712e-07
WRB	2.3802577856734712e-07
ROPN1L	2.3718211296031412e-07
PHF5A	2.3603625328258126e-07
WDR59	2.3557766858868041e-07
ARHGEF11	2.3517346776141685e-07
CYHR1	2.3506579055563355e-07
APPBP2	2.3506579055563355e-07
CCDC40	2.3449296141906182e-07
CCL25	2.3360601025496514e-07
TMEM176A	2.3360601025496514e-07
PPP2CA	2.3356626036991684e-07
GTF3C1	2.3316136755500006e-07
CAB39L	2.3304105649307312e-07
SKAP2	2.3277064212286354e-07
PFKM	2.3268603351198532e-07
LONP2	2.3252482422989313e-07
MAP2K4	2.3200204231016743e-07
RFXAP	2.3184970429046532e-07
HOXB2	2.3146672937766757e-07
DIABLO	2.3128959875322572e-07
RAD18	2.2971579494883785e-07
SETD6	2.2971579494883785e-07
TRIM33	2.2944761507517403e-07
PRKCE	2.2924361255514662e-07
IL1RL2	2.2894909477358168e-07
GHRL	2.2864167420206267e-07
DPH3	2.2849169918610277e-07
TRAF2	2.2772210456297022e-07
PPP1R3D	2.2772210456297022e-07
WASL	2.2772210456297022e-07
SMYD4	2.2772210456297022e-07
PRMT7	2.2703072240637588e-07
LIN9	2.2669469933364927e-07
SHROOM2	2.2595721749287593e-07
SEC14L2	2.2410327595705344e-07
RBM5	2.228576269659185e-07
NSMAF	2.228576269659185e-07
EZH1	2.223069411944369e-07
PEX10	2.220034518756579e-07
FBXO4	2.217384895952957e-07
RAD52	2.2123478369752212e-07
H2AFZ	2.2120180288959915e-07
PSMA5	2.2120180288959915e-07
PSMD5	2.2080263519572226e-07
DYNLL2	2.2055044960381904e-07
THYN1	2.2055044960381904e-07
PATZ1	2.2032801349437767e-07
LGALS8	2.2007575414347444e-07
CRBN	2.1953684024490178e-07
SECISBP2	2.194820894478203e-07
HNF4G	2.193438497343495e-07
MAN2A1	2.193438497343495e-07
THOC2	2.192865781546576e-07
TMPRSS13	2.1909922938400218e-07
CHD4	2.1899053632216e-07
CCNDBP1	2.1832592719616925e-07
FOXL2	2.1697680948006846e-07
BTG3	2.164893604129128e-07
NAGPA	2.1648131420591283e-07
SLC35E3	2.156147561869739e-07
MGAT5B	2.1523256461126555e-07
SIL1	2.1469604569744162e-07
RAD23B	2.1454148100197638e-07
STARD7	2.1413811378730253e-07
SQLE	2.1324057465486228e-07
BANP	2.131460099275672e-07
FGFR1OP2	2.1282995165235043e-07
USP5	2.119483119412688e-07
SPRYD4	2.118428085308259e-07
FAHD1	2.1123203548298458e-07
CTPS2	2.1098912601879642e-07
RNF24	2.0974571581973244e-07
MITD1	2.0937898607351707e-07
TMF1	2.0856771642206656e-07
CLMN	2.0760887156532972e-07
SENP3	2.0722969961797e-07
PPIC	2.0707346383750814e-07
SIPA1L3	2.0707346383750814e-07
RAB32	2.0706368979752423e-07
PRAF2	2.065470476340742e-07
UPK1A	2.0613399204391917e-07
RPP38	2.061037745629765e-07
LMAN1	2.0583940278483637e-07
ING2	2.0530146228499607e-07
CPT2	2.0529580603047574e-07
GLUL	2.0484506927717633e-07
NPHP1	2.0438135825620842e-07
ECHS1	2.042703837125015e-07
RGS10	2.039176366757382e-07
CIAPIN1	2.0302381769566316e-07
YIPF5	2.0115455301586204e-07
ATRN	2.001081575713659e-07
TTC14	1.976976880174717e-07
NEK8	1.9729770047886647e-07
WDR3	1.970823884096686e-07
LMBR1	1.9686199294100189e-07
RNF31	1.9636006902470091e-07
ARPC5	1.9600459735876923e-07
ACLY	1.9560466594541896e-07
CDC37	1.9512613489170566e-07
NRBP1	1.9353509171192196e-07
BAG2	1.9342712016536165e-07
CDC23	1.920695710632311e-07
LSM10	1.9181300939273498e-07
HAGH	1.9175744240295814e-07
HNMT	1.9130333903555306e-07
B3GALT6	1.9130333903555306e-07
RBPMS2	1.9081271841294964e-07
PRTN3	1.9039588602025996e-07
CACNB3	1.8916473336028247e-07
GMEB1	1.8863591223948204e-07
ABHD13	1.8767066763196561e-07
ZDHHC8	1.8736885208378827e-07
DHPS	1.8548765368826974e-07
ATP11B	1.8435635594817255e-07
RANBP2	1.8387054552540123e-07
HEATR3	1.8376288876493724e-07
ENY2	1.8376288876493724e-07
EFEMP2	1.833756974423655e-07
PCSK7	1.8297337411388185e-07
GRB10	1.8234606522796288e-07
LRP6	1.823424618660138e-07
TBC1D10B	1.8229123888756487e-07
MOCS1	1.8190849361717015e-07
ARRDC1	1.8135221554646342e-07
PTCD3	1.8026033247276158e-07
CASZ1	1.799208352544373e-07
BLNK	1.788630484398415e-07
CNOT1	1.7779288567022386e-07
ANKIB1	1.7650556136070567e-07
PLK4	1.7289438496532325e-07
DMBX1	1.7289257312174828e-07
CTNS	1.72870850154495e-07
AHCTF1	1.72870850154495e-07
SLC19A1	1.728022734716876e-07
NTAN1	1.7221974591295947e-07
FZD8	1.7194633888391166e-07
TRPV2	1.7149943229737254e-07
SNRPD3	1.713035542710619e-07
S100A13	1.7063460179132079e-07
SMC5	1.7062248409111484e-07
RPS6KC1	1.706132353824398e-07
VPS11	1.7058690871821496e-07
ETAA1	1.7003505782364417e-07
KEAP1	1.6999146143377013e-07
THBS4	1.6999146143377013e-07
EWSR1	1.6948421791011875e-07
MOSPD3	1.69058839598046e-07
ARHGEF10L	1.689420006087237e-07
TBC1D25	1.6454405685771857e-07
PEX12	1.644283573031773e-07
ZCCHC10	1.644283573031773e-07
YPEL5	1.6317922078470528e-07
ARHGAP10	1.6317922078470528e-07
SHC3	1.6307680733536087e-07
TTLL12	1.6231613282154362e-07
SRP72	1.6203770778368672e-07
LRP11	1.61684974452687e-07
SHMT2	1.6140599666971589e-07
PTDSS2	1.6043282807491948e-07
DPAGT1	1.6027353955580377e-07
AACS	1.600799477011194e-07
BMPR1B	1.600052400273724e-07
OCRL	1.597293190286963e-07
TMEM67	1.5889175841658122e-07
GFRA3	1.5879667608861477e-07
